unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
PSX|0001932551-26-000008|derivative|2026-08-12|Harbison Richard G|M|Employee Stock Option (Right to Buy)|13500|0|D,2026-08-17 01:51:20+0000,PSX,Phillips 66,0001534701,4,2026-08-13,2026-08-12,0001932551-26-000008,https://www.sec.gov/Archives/edgar/data/1534701/000193255126000008/wk-form4_1786656606.xml,derivative,2026-08-12,M,Employee Stock Option (Right to Buy),13500,0,0.0,0,D,Harbison Richard G,"Officer, EVP, Refining",0,1,0,"EVP, Refining",SEC EDGAR
PSX|0001932551-26-000008|derivative|2026-08-12|Harbison Richard G|M|Employee Stock Option (Right to Buy)|14800|0|D,2026-08-17 01:51:20+0000,PSX,Phillips 66,0001534701,4,2026-08-13,2026-08-12,0001932551-26-000008,https://www.sec.gov/Archives/edgar/data/1534701/000193255126000008/wk-form4_1786656606.xml,derivative,2026-08-12,M,Employee Stock Option (Right to Buy),14800,0,0.0,0,D,Harbison Richard G,"Officer, EVP, Refining",0,1,0,"EVP, Refining",SEC EDGAR
PSX|0001932551-26-000008|derivative|2026-08-12|Harbison Richard G|M|Employee Stock Option (Right to Buy)|23800|0|D,2026-08-17 01:51:20+0000,PSX,Phillips 66,0001534701,4,2026-08-13,2026-08-12,0001932551-26-000008,https://www.sec.gov/Archives/edgar/data/1534701/000193255126000008/wk-form4_1786656606.xml,derivative,2026-08-12,M,Employee Stock Option (Right to Buy),23800,0,0.0,0,D,Harbison Richard G,"Officer, EVP, Refining",0,1,0,"EVP, Refining",SEC EDGAR
"MTCH|0000891103-26-000131|nonDerivative|2026-08-11|Schiffman Glenn|P|Common Stock, par value $0.001|3000|36.63|D",2026-08-17 01:51:20+0000,MTCH,"Match Group, Inc.",0000891103,4,2026-08-13,2026-08-11,0000891103-26-000131,https://www.sec.gov/Archives/edgar/data/891103/000089110326000131/wk-form4_1786655267.xml,nonDerivative,2026-08-11,P,"Common Stock, par value $0.001",3000,36.63,109890.00000000001,56370,D,Schiffman Glenn,Director,1,0,0,,SEC EDGAR
"MTCH|0000891103-26-000131|nonDerivative|2026-08-11|Schiffman Glenn|M|Common Stock, par value $0.001|20000|24.4523|D",2026-08-17 01:51:20+0000,MTCH,"Match Group, Inc.",0000891103,4,2026-08-13,2026-08-11,0000891103-26-000131,https://www.sec.gov/Archives/edgar/data/891103/000089110326000131/wk-form4_1786655267.xml,nonDerivative,2026-08-11,M,"Common Stock, par value $0.001",20000,24.4523,489046.0,76370,D,Schiffman Glenn,Director,1,0,0,,SEC EDGAR
"MTCH|0000891103-26-000131|nonDerivative|2026-08-11|Schiffman Glenn|F|Common Stock, par value $0.001|17030|36.78|D",2026-08-17 01:51:20+0000,MTCH,"Match Group, Inc.",0000891103,4,2026-08-13,2026-08-11,0000891103-26-000131,https://www.sec.gov/Archives/edgar/data/891103/000089110326000131/wk-form4_1786655267.xml,nonDerivative,2026-08-11,F,"Common Stock, par value $0.001",17030,36.78,626363.4,59340,D,Schiffman Glenn,Director,1,0,0,,SEC EDGAR
"MTCH|0000891103-26-000131|derivative|2026-08-11|Schiffman Glenn|M|Options to Purchase Common Stock, par value $0.001|20000|0|D",2026-08-17 01:51:20+0000,MTCH,"Match Group, Inc.",0000891103,4,2026-08-13,2026-08-11,0000891103-26-000131,https://www.sec.gov/Archives/edgar/data/891103/000089110326000131/wk-form4_1786655267.xml,derivative,2026-08-11,M,"Options to Purchase Common Stock, par value $0.001",20000,0,0.0,53760,D,Schiffman Glenn,Director,1,0,0,,SEC EDGAR
MRK|0000310158-26-000221|nonDerivative|2026-08-12|Zachary Jennifer|M|Common Stock|41494|117.89|D,2026-08-17 01:51:20+0000,MRK,"Merck & Co., Inc.",0000310158,4,2026-08-13,2026-08-12,0000310158-26-000221,https://www.sec.gov/Archives/edgar/data/310158/000031015826000221/form4.xml,nonDerivative,2026-08-12,M,Common Stock,41494,117.89,4891727.66,112391.254,D,Zachary Jennifer,"Officer, EVP, General Counsel",,1,,"EVP, General Counsel",SEC EDGAR
MRK|0000310158-26-000221|nonDerivative|2026-08-12|Zachary Jennifer|M|Common Stock|13433|84.71|D,2026-08-17 01:51:20+0000,MRK,"Merck & Co., Inc.",0000310158,4,2026-08-13,2026-08-12,0000310158-26-000221,https://www.sec.gov/Archives/edgar/data/310158/000031015826000221/form4.xml,nonDerivative,2026-08-12,M,Common Stock,13433,84.71,1137909.43,125824.254,D,Zachary Jennifer,"Officer, EVP, General Counsel",,1,,"EVP, General Counsel",SEC EDGAR
MRK|0000310158-26-000221|nonDerivative|2026-08-12|Zachary Jennifer|S|Common Stock|80315|133.4557|D,2026-08-17 01:51:20+0000,MRK,"Merck & Co., Inc.",0000310158,4,2026-08-13,2026-08-12,0000310158-26-000221,https://www.sec.gov/Archives/edgar/data/310158/000031015826000221/form4.xml,nonDerivative,2026-08-12,S,Common Stock,80315,133.4557,10718494.545500001,45509.254,D,Zachary Jennifer,"Officer, EVP, General Counsel",,1,,"EVP, General Counsel",SEC EDGAR
MRK|0000310158-26-000221|derivative|2026-08-12|Zachary Jennifer|M|Stock Option (Right to Buy)|41494|0|D,2026-08-17 01:51:20+0000,MRK,"Merck & Co., Inc.",0000310158,4,2026-08-13,2026-08-12,0000310158-26-000221,https://www.sec.gov/Archives/edgar/data/310158/000031015826000221/form4.xml,derivative,2026-08-12,M,Stock Option (Right to Buy),41494,0,0.0,0,D,Zachary Jennifer,"Officer, EVP, General Counsel",,1,,"EVP, General Counsel",SEC EDGAR
MRK|0000310158-26-000221|derivative|2026-08-12|Zachary Jennifer|M|Stock Option (Right to Buy)|13433|0|D,2026-08-17 01:51:20+0000,MRK,"Merck & Co., Inc.",0000310158,4,2026-08-13,2026-08-12,0000310158-26-000221,https://www.sec.gov/Archives/edgar/data/310158/000031015826000221/form4.xml,derivative,2026-08-12,M,Stock Option (Right to Buy),13433,0,0.0,0,D,Zachary Jennifer,"Officer, EVP, General Counsel",,1,,"EVP, General Counsel",SEC EDGAR
MRK|0000310158-26-000223|nonDerivative|2026-08-13|Guindo Chirfi|S|Common Stock|10000|135.00|D,2026-08-17 01:51:20+0000,MRK,"Merck & Co., Inc.",0000310158,4,2026-08-13,2026-08-13,0000310158-26-000223,https://www.sec.gov/Archives/edgar/data/310158/000031015826000223/form4.xml,nonDerivative,2026-08-13,S,Common Stock,10000,135.00,1350000.0,36613.127,D,Guindo Chirfi,"Officer, EVP, Access, Policy & Comms",,1,,"EVP, Access, Policy & Comms",SEC EDGAR
MPWR|0001214659-26-010101|nonDerivative|2026-08-11|CHANG KUO WEI HERBERT|S|Common Stock|50|1420|D,2026-08-17 01:51:20+0000,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",0001280452,4,2026-08-13,2026-08-11,0001214659-26-010101,https://www.sec.gov/Archives/edgar/data/1280452/000121465926010101/marketforms-73754.xml,nonDerivative,2026-08-11,S,Common Stock,50,1420,71000.0,565,D,CHANG KUO WEI HERBERT,,true,false,false,,SEC EDGAR
LMT|0001225208-26-007101|nonDerivative|2026-08-11|Lightfoot Robert M JR|S|Common Stock|846.0000|0|D,2026-08-17 01:51:20+0000,LMT,LOCKHEED MARTIN CORP,0000936468,4,2026-08-13,2026-08-11,0001225208-26-007101,https://www.sec.gov/Archives/edgar/data/936468/000122520826007101/doc4.xml,nonDerivative,2026-08-11,S,Common Stock,846.0000,0,0.0,3774.8640,D,Lightfoot Robert M JR,"Officer, President Space",,1,,President Space,SEC EDGAR
LMT|0001225208-26-007101|nonDerivative|2026-08-11|Lightfoot Robert M JR|S|Common Stock|1564.0000|0|D,2026-08-17 01:51:20+0000,LMT,LOCKHEED MARTIN CORP,0000936468,4,2026-08-13,2026-08-11,0001225208-26-007101,https://www.sec.gov/Archives/edgar/data/936468/000122520826007101/doc4.xml,nonDerivative,2026-08-11,S,Common Stock,1564.0000,0,0.0,2210.8640,D,Lightfoot Robert M JR,"Officer, President Space",,1,,President Space,SEC EDGAR
LMT|0001225208-26-007101|nonDerivative|2026-08-12|Lightfoot Robert M JR|S|Common Stock|196.0000|600.1150|D,2026-08-17 01:51:20+0000,LMT,LOCKHEED MARTIN CORP,0000936468,4,2026-08-13,2026-08-11,0001225208-26-007101,https://www.sec.gov/Archives/edgar/data/936468/000122520826007101/doc4.xml,nonDerivative,2026-08-12,S,Common Stock,196.0000,600.1150,117622.54000000001,2014.8640,D,Lightfoot Robert M JR,"Officer, President Space",,1,,President Space,SEC EDGAR
LDOS|0001336920-26-000255|nonDerivative|2026-08-11|Geer Noel B|S|Common Stock|8500|140.59|D,2026-08-17 01:51:20+0000,LDOS,"Leidos Holdings, Inc.",0001336920,4,2026-08-13,2026-08-11,0001336920-26-000255,https://www.sec.gov/Archives/edgar/data/1336920/000133692026000255/wk-form4_1786652943.xml,nonDerivative,2026-08-11,S,Common Stock,8500,140.59,1195015.0,35773.8435,D,Geer Noel B,Director,1,0,0,,SEC EDGAR
LDOS|0001336920-26-000255|nonDerivative|2026-08-11|Geer Noel B|S|Common Stock|1500|141.07|D,2026-08-17 01:51:20+0000,LDOS,"Leidos Holdings, Inc.",0001336920,4,2026-08-13,2026-08-11,0001336920-26-000255,https://www.sec.gov/Archives/edgar/data/1336920/000133692026000255/wk-form4_1786652943.xml,nonDerivative,2026-08-11,S,Common Stock,1500,141.07,211605.0,34273.8435,D,Geer Noel B,Director,1,0,0,,SEC EDGAR
KLAC|0001193125-26-349139|nonDerivative|2026-08-12|Higgins Bren D.|S|Common Stock|31500|209.87|D,2026-08-17 01:51:20+0000,KLAC,KLA CORP,0000319201,4,2026-08-13,2026-08-12,0001193125-26-349139,https://www.sec.gov/Archives/edgar/data/319201/000119312526349139/ownership.xml,nonDerivative,2026-08-12,S,Common Stock,31500,209.87,6610905.0,307815.4359,D,Higgins Bren D.,EVP & Chief Financial Officer,false,true,false,EVP & Chief Financial Officer,SEC EDGAR
INTU|0001628280-26-056894|nonDerivative|2026-08-11|Hilliard Caryl Lyn|M|Common Stock|109|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056894,https://www.sec.gov/Archives/edgar/data/896878/000162828026056894/wk-form4_1786662000.xml,nonDerivative,2026-08-11,M,Common Stock,109,0,0.0,23523.307,D,Hilliard Caryl Lyn,"Officer, EVP, People and Places",0,1,0,"EVP, People and Places",SEC EDGAR
INTU|0001628280-26-056894|nonDerivative|2026-08-11|Hilliard Caryl Lyn|M|Common Stock|104|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056894,https://www.sec.gov/Archives/edgar/data/896878/000162828026056894/wk-form4_1786662000.xml,nonDerivative,2026-08-11,M,Common Stock,104,0,0.0,23627.307,D,Hilliard Caryl Lyn,"Officer, EVP, People and Places",0,1,0,"EVP, People and Places",SEC EDGAR
INTU|0001628280-26-056894|nonDerivative|2026-08-11|Hilliard Caryl Lyn|F|Common Stock|90.048|334.43|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056894,https://www.sec.gov/Archives/edgar/data/896878/000162828026056894/wk-form4_1786662000.xml,nonDerivative,2026-08-11,F,Common Stock,90.048,334.43,30114.752640000002,23537.259,D,Hilliard Caryl Lyn,"Officer, EVP, People and Places",0,1,0,"EVP, People and Places",SEC EDGAR
INTU|0001628280-26-056894|derivative|2026-08-11|Hilliard Caryl Lyn|M|Restricted Stock Units (MSPP Purchased Award)|109|497.77|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056894,https://www.sec.gov/Archives/edgar/data/896878/000162828026056894/wk-form4_1786662000.xml,derivative,2026-08-11,M,Restricted Stock Units (MSPP Purchased Award),109,497.77,54256.93,0,D,Hilliard Caryl Lyn,"Officer, EVP, People and Places",0,1,0,"EVP, People and Places",SEC EDGAR
INTU|0001628280-26-056894|derivative|2026-08-11|Hilliard Caryl Lyn|M|Restricted Stock Units (MSPP Matching Award)|104|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056894,https://www.sec.gov/Archives/edgar/data/896878/000162828026056894/wk-form4_1786662000.xml,derivative,2026-08-11,M,Restricted Stock Units (MSPP Matching Award),104,0,0.0,0,D,Hilliard Caryl Lyn,"Officer, EVP, People and Places",0,1,0,"EVP, People and Places",SEC EDGAR
INTU|0001628280-26-056892|nonDerivative|2026-08-11|Hanebrink Anton|M|Common Stock|194|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056892,https://www.sec.gov/Archives/edgar/data/896878/000162828026056892/wk-form4_1786661929.xml,nonDerivative,2026-08-11,M,Common Stock,194,0,0.0,31194.875,D,Hanebrink Anton,"Officer, EVP, Corp Strategy and Dev",0,1,0,"EVP, Corp Strategy and Dev",SEC EDGAR
INTU|0001628280-26-056892|nonDerivative|2026-08-11|Hanebrink Anton|F|Common Stock|196.621|334.43|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056892,https://www.sec.gov/Archives/edgar/data/896878/000162828026056892/wk-form4_1786661929.xml,nonDerivative,2026-08-11,F,Common Stock,196.621,334.43,65755.96103,30998.254,D,Hanebrink Anton,"Officer, EVP, Corp Strategy and Dev",0,1,0,"EVP, Corp Strategy and Dev",SEC EDGAR
INTU|0001628280-26-056892|derivative|2026-08-11|Hanebrink Anton|M|Restricted Stock Units (MSPP Purchased Award)|194|497.77|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056892,https://www.sec.gov/Archives/edgar/data/896878/000162828026056892/wk-form4_1786661929.xml,derivative,2026-08-11,M,Restricted Stock Units (MSPP Purchased Award),194,497.77,96567.37999999999,0,D,Hanebrink Anton,"Officer, EVP, Corp Strategy and Dev",0,1,0,"EVP, Corp Strategy and Dev",SEC EDGAR
INTU|0001628280-26-056892|derivative|2026-08-11|Hanebrink Anton|M|Restricted Stock Units (MSPP Matching Award)|194|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056892,https://www.sec.gov/Archives/edgar/data/896878/000162828026056892/wk-form4_1786661929.xml,derivative,2026-08-11,M,Restricted Stock Units (MSPP Matching Award),194,0,0.0,0,D,Hanebrink Anton,"Officer, EVP, Corp Strategy and Dev",0,1,0,"EVP, Corp Strategy and Dev",SEC EDGAR
INTU|0001628280-26-056890|nonDerivative|2026-08-11|Cozzens Tyler Ralph|M|Common Stock|89|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056890,https://www.sec.gov/Archives/edgar/data/896878/000162828026056890/wk-form4_1786661831.xml,nonDerivative,2026-08-11,M,Common Stock,89,0,0.0,6185.604,D,Cozzens Tyler Ralph,"Officer, EVP, Gen. Counsel & Corp. Sec.",0,1,0,"EVP, Gen. Counsel & Corp. Sec.",SEC EDGAR
INTU|0001628280-26-056890|nonDerivative|2026-08-11|Cozzens Tyler Ralph|M|Common Stock|84|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056890,https://www.sec.gov/Archives/edgar/data/896878/000162828026056890/wk-form4_1786661831.xml,nonDerivative,2026-08-11,M,Common Stock,84,0,0.0,6269.604,D,Cozzens Tyler Ralph,"Officer, EVP, Gen. Counsel & Corp. Sec.",0,1,0,"EVP, Gen. Counsel & Corp. Sec.",SEC EDGAR
INTU|0001628280-26-056890|nonDerivative|2026-08-11|Cozzens Tyler Ralph|F|Common Stock|56.229|334.43|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056890,https://www.sec.gov/Archives/edgar/data/896878/000162828026056890/wk-form4_1786661831.xml,nonDerivative,2026-08-11,F,Common Stock,56.229,334.43,18804.66447,6213.375,D,Cozzens Tyler Ralph,"Officer, EVP, Gen. Counsel & Corp. Sec.",0,1,0,"EVP, Gen. Counsel & Corp. Sec.",SEC EDGAR
INTU|0001628280-26-056890|derivative|2026-08-11|Cozzens Tyler Ralph|M|Restricted Stock Units (MSPP Purchased Award)|89|497.77|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056890,https://www.sec.gov/Archives/edgar/data/896878/000162828026056890/wk-form4_1786661831.xml,derivative,2026-08-11,M,Restricted Stock Units (MSPP Purchased Award),89,497.77,44301.53,0,D,Cozzens Tyler Ralph,"Officer, EVP, Gen. Counsel & Corp. Sec.",0,1,0,"EVP, Gen. Counsel & Corp. Sec.",SEC EDGAR
INTU|0001628280-26-056890|derivative|2026-08-11|Cozzens Tyler Ralph|M|Restricted Stock Units (MSPP Matching Award)|84|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056890,https://www.sec.gov/Archives/edgar/data/896878/000162828026056890/wk-form4_1786661831.xml,derivative,2026-08-11,M,Restricted Stock Units (MSPP Matching Award),84,0,0.0,0,D,Cozzens Tyler Ralph,"Officer, EVP, Gen. Counsel & Corp. Sec.",0,1,0,"EVP, Gen. Counsel & Corp. Sec.",SEC EDGAR
INTU|0001628280-26-056888|nonDerivative|2026-08-11|Aujla Sandeep|M|Common Stock|120|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056888,https://www.sec.gov/Archives/edgar/data/896878/000162828026056888/wk-form4_1786661750.xml,nonDerivative,2026-08-11,M,Common Stock,120,0,0.0,3352.2036,D,Aujla Sandeep,"Officer, EVP and CFO",0,1,0,EVP and CFO,SEC EDGAR
INTU|0001628280-26-056888|nonDerivative|2026-08-11|Aujla Sandeep|F|Common Stock|120.42|334.43|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056888,https://www.sec.gov/Archives/edgar/data/896878/000162828026056888/wk-form4_1786661750.xml,nonDerivative,2026-08-11,F,Common Stock,120.42,334.43,40272.060600000004,3231.7836,D,Aujla Sandeep,"Officer, EVP and CFO",0,1,0,EVP and CFO,SEC EDGAR
INTU|0001628280-26-056888|derivative|2026-08-11|Aujla Sandeep|M|Restricted Stock Units (MSPP Purchased Award)|120|497.77|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056888,https://www.sec.gov/Archives/edgar/data/896878/000162828026056888/wk-form4_1786661750.xml,derivative,2026-08-11,M,Restricted Stock Units (MSPP Purchased Award),120,497.77,59732.399999999994,0,D,Aujla Sandeep,"Officer, EVP and CFO",0,1,0,EVP and CFO,SEC EDGAR
INTU|0001628280-26-056888|derivative|2026-08-11|Aujla Sandeep|M|Restricted Stock Units (MSPP Matching Award)|120|0|D,2026-08-17 01:51:20+0000,INTU,INTUIT INC.,0000896878,4,2026-08-13,2026-08-11,0001628280-26-056888,https://www.sec.gov/Archives/edgar/data/896878/000162828026056888/wk-form4_1786661750.xml,derivative,2026-08-11,M,Restricted Stock Units (MSPP Matching Award),120,0,0.0,0,D,Aujla Sandeep,"Officer, EVP and CFO",0,1,0,EVP and CFO,SEC EDGAR
IEX|0000905148-26-003643|nonDerivative|2026-08-12|Anderson Lisa M|M|COMMON STOCK|385|93.27|D,2026-08-17 01:51:20+0000,IEX,IDEX CORP /DE/,0000832101,4,2026-08-13,2026-08-12,0000905148-26-003643,https://www.sec.gov/Archives/edgar/data/832101/000090514826003643/form4.xml,nonDerivative,2026-08-12,M,COMMON STOCK,385,93.27,35908.95,4712,D,Anderson Lisa M,"SVP, GC, CAO & Corp Sec",false,true,false,"SVP, GC, CAO & Corp Sec",SEC EDGAR
IEX|0000905148-26-003643|nonDerivative|2026-08-12|Anderson Lisa M|S|COMMON STOCK|385|238.5949|D,2026-08-17 01:51:20+0000,IEX,IDEX CORP /DE/,0000832101,4,2026-08-13,2026-08-12,0000905148-26-003643,https://www.sec.gov/Archives/edgar/data/832101/000090514826003643/form4.xml,nonDerivative,2026-08-12,S,COMMON STOCK,385,238.5949,91859.0365,4327,D,Anderson Lisa M,"SVP, GC, CAO & Corp Sec",false,true,false,"SVP, GC, CAO & Corp Sec",SEC EDGAR
IEX|0000905148-26-003643|derivative|2026-08-12|Anderson Lisa M|M|OPTIONS (RIGHT TO BUY)|385|0|D,2026-08-17 01:51:20+0000,IEX,IDEX CORP /DE/,0000832101,4,2026-08-13,2026-08-12,0000905148-26-003643,https://www.sec.gov/Archives/edgar/data/832101/000090514826003643/form4.xml,derivative,2026-08-12,M,OPTIONS (RIGHT TO BUY),385,0,0.0,0,D,Anderson Lisa M,"SVP, GC, CAO & Corp Sec",false,true,false,"SVP, GC, CAO & Corp Sec",SEC EDGAR
HUBB|0001628280-26-056794|nonDerivative|2026-08-11|DEL NERO JONATHAN M.|S|Common Stock|547|518.562|D,2026-08-17 01:51:20+0000,HUBB,HUBBELL INC,0000048898,4,2026-08-13,2026-08-11,0001628280-26-056794,https://www.sec.gov/Archives/edgar/data/48898/000162828026056794/wk-form4_1786653550.xml,nonDerivative,2026-08-11,S,Common Stock,547,518.562,283653.414,2933,D,DEL NERO JONATHAN M.,"Officer, Vice President, Controller",0,1,0,"Vice President, Controller",SEC EDGAR
HSY|0000047111-26-000234|nonDerivative|2026-08-12|Hoytink Heather Carol|A|Common Stock|12024|0|D,2026-08-17 01:51:20+0000,HSY,HERSHEY CO,0000047111,4,2026-08-13,2026-08-12,0000047111-26-000234,https://www.sec.gov/Archives/edgar/data/47111/000004711126000234/form4.xml,nonDerivative,2026-08-12,A,Common Stock,12024,0,0.0,12024,D,Hoytink Heather Carol,"Officer, President US",,1,,President US,SEC EDGAR
"HOOD|0001783879-26-000126|nonDerivative|2026-08-11|Robinhood Markets, Inc.|S|Common Shares of Beneficial Interest|5756|27.83|D",2026-08-17 01:51:20+0000,HOOD,"Robinhood Markets, Inc.",0001783879,4,2026-08-13,2026-08-11,0001783879-26-000126,https://www.sec.gov/Archives/edgar/data/1783879/000178387926000126/wk-form4_1786653495.xml,nonDerivative,2026-08-11,S,Common Shares of Beneficial Interest,5756,27.83,160189.47999999998,13069928,D,"Robinhood Markets, Inc.",10% Owner,0,0,1,,SEC EDGAR
"HOOD|0001783879-26-000126|nonDerivative|2026-08-11|Robinhood Markets, Inc.|S|Common Shares of Beneficial Interest|52|28.54|D",2026-08-17 01:51:20+0000,HOOD,"Robinhood Markets, Inc.",0001783879,4,2026-08-13,2026-08-11,0001783879-26-000126,https://www.sec.gov/Archives/edgar/data/1783879/000178387926000126/wk-form4_1786653495.xml,nonDerivative,2026-08-11,S,Common Shares of Beneficial Interest,52,28.54,1484.08,13069876,D,"Robinhood Markets, Inc.",10% Owner,0,0,1,,SEC EDGAR
"HOOD|0001783879-26-000126|nonDerivative|2026-08-12|Robinhood Markets, Inc.|S|Common Shares of Beneficial Interest|6887|28.23|D",2026-08-17 01:51:20+0000,HOOD,"Robinhood Markets, Inc.",0001783879,4,2026-08-13,2026-08-11,0001783879-26-000126,https://www.sec.gov/Archives/edgar/data/1783879/000178387926000126/wk-form4_1786653495.xml,nonDerivative,2026-08-12,S,Common Shares of Beneficial Interest,6887,28.23,194420.01,13062989,D,"Robinhood Markets, Inc.",10% Owner,0,0,1,,SEC EDGAR
HAS|0001628280-26-056756|nonDerivative|2026-08-04|Hamren Elizabeth|S|Common Stock (Par Value $.50 per share)|989|90.42|D,2026-08-17 01:51:20+0000,HAS,"HASBRO, INC.",0000046080,4,2026-08-13,2026-08-04,0001628280-26-056756,https://www.sec.gov/Archives/edgar/data/46080/000162828026056756/wk-form4_1786652506.xml,nonDerivative,2026-08-04,S,Common Stock (Par Value $.50 per share),989,90.42,89425.38,11871,D,Hamren Elizabeth,Director,1,0,0,,SEC EDGAR
HAS|0001628280-26-056756|nonDerivative|2026-08-07|Hamren Elizabeth|S|Common Stock (Par Value $.50 per share)|1975|92.84|D,2026-08-17 01:51:20+0000,HAS,"HASBRO, INC.",0000046080,4,2026-08-13,2026-08-04,0001628280-26-056756,https://www.sec.gov/Archives/edgar/data/46080/000162828026056756/wk-form4_1786652506.xml,nonDerivative,2026-08-07,S,Common Stock (Par Value $.50 per share),1975,92.84,183359.0,9896,D,Hamren Elizabeth,Director,1,0,0,,SEC EDGAR
GS|0000886982-26-000495|nonDerivative|2026-08-05|GOLDMAN SACHS GROUP INC|P|Common Stock|85000|21|I,2026-08-17 01:51:20+0000,GS,GOLDMAN SACHS GROUP INC,0000886982,4,2026-08-13,2026-08-05,0000886982-26-000495,https://www.sec.gov/Archives/edgar/data/886982/000088698226000495/wk-form4_1786672305.xml,nonDerivative,2026-08-05,P,Common Stock,85000,21,1785000.0,85000,I,GOLDMAN SACHS GROUP INC,,0,0,0,,SEC EDGAR
GS|0000886982-26-000495|nonDerivative|2026-08-05|GOLDMAN SACHS GROUP INC|S|Common Stock|988|22.03|I,2026-08-17 01:51:20+0000,GS,GOLDMAN SACHS GROUP INC,0000886982,4,2026-08-13,2026-08-05,0000886982-26-000495,https://www.sec.gov/Archives/edgar/data/886982/000088698226000495/wk-form4_1786672305.xml,nonDerivative,2026-08-05,S,Common Stock,988,22.03,21765.64,84012,I,GOLDMAN SACHS GROUP INC,,0,0,0,,SEC EDGAR
GS|0000886982-26-000495|nonDerivative|2026-08-05|GOLDMAN SACHS GROUP INC|S|Common Stock|447|21.87|I,2026-08-17 01:51:20+0000,GS,GOLDMAN SACHS GROUP INC,0000886982,4,2026-08-13,2026-08-05,0000886982-26-000495,https://www.sec.gov/Archives/edgar/data/886982/000088698226000495/wk-form4_1786672305.xml,nonDerivative,2026-08-05,S,Common Stock,447,21.87,9775.890000000001,83565,I,GOLDMAN SACHS GROUP INC,,0,0,0,,SEC EDGAR
GS|0000886982-26-000495|nonDerivative|2026-08-05|GOLDMAN SACHS GROUP INC|S|Common Stock|1332|22.03|I,2026-08-17 01:51:20+0000,GS,GOLDMAN SACHS GROUP INC,0000886982,4,2026-08-13,2026-08-05,0000886982-26-000495,https://www.sec.gov/Archives/edgar/data/886982/000088698226000495/wk-form4_1786672305.xml,nonDerivative,2026-08-05,S,Common Stock,1332,22.03,29343.960000000003,82233,I,GOLDMAN SACHS GROUP INC,,0,0,0,,SEC EDGAR
GS|0000886982-26-000495|nonDerivative|2026-08-05|GOLDMAN SACHS GROUP INC|S|Common Stock|200|22.05|I,2026-08-17 01:51:20+0000,GS,GOLDMAN SACHS GROUP INC,0000886982,4,2026-08-13,2026-08-05,0000886982-26-000495,https://www.sec.gov/Archives/edgar/data/886982/000088698226000495/wk-form4_1786672305.xml,nonDerivative,2026-08-05,S,Common Stock,200,22.05,4410.0,64337,I,GOLDMAN SACHS GROUP INC,,0,0,0,,SEC EDGAR
GS|0000886982-26-000495|nonDerivative|2026-08-05|GOLDMAN SACHS GROUP INC|S|Common Stock|1556|22.06|I,2026-08-17 01:51:20+0000,GS,GOLDMAN SACHS GROUP INC,0000886982,4,2026-08-13,2026-08-05,0000886982-26-000495,https://www.sec.gov/Archives/edgar/data/886982/000088698226000495/wk-form4_1786672305.xml,nonDerivative,2026-08-05,S,Common Stock,1556,22.06,34325.36,80477,I,GOLDMAN SACHS GROUP INC,,0,0,0,,SEC EDGAR
