unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
TJX|0001193125-26-267660|derivative|2026-06-09|BERKERY ROSEMARY T|A|Deferred Stock Units|110.48|0|D,2026-06-12 12:41:02+0000,TJX,TJX COMPANIES INC /DE/,0000109198,4,2026-06-11,2026-06-09,0001193125-26-267660,https://www.sec.gov/Archives/edgar/data/109198/000119312526267660/ownership.xml,derivative,2026-06-09,A,Deferred Stock Units,110.48,0,0.0,11126.59,D,BERKERY ROSEMARY T,,true,false,false,,SEC EDGAR
TJX|0001193125-26-267660|derivative|2026-06-09|BERKERY ROSEMARY T|A|Deferred Stock Units|8.4|0|D,2026-06-12 12:41:02+0000,TJX,TJX COMPANIES INC /DE/,0000109198,4,2026-06-11,2026-06-09,0001193125-26-267660,https://www.sec.gov/Archives/edgar/data/109198/000119312526267660/ownership.xml,derivative,2026-06-09,A,Deferred Stock Units,8.4,0,0.0,1434.05,D,BERKERY ROSEMARY T,,true,false,false,,SEC EDGAR
TJX|0001193125-26-267660|derivative|2026-06-09|BERKERY ROSEMARY T|M|Deferred Stock Units|802|0|D,2026-06-12 12:41:02+0000,TJX,TJX COMPANIES INC /DE/,0000109198,4,2026-06-11,2026-06-09,0001193125-26-267660,https://www.sec.gov/Archives/edgar/data/109198/000119312526267660/ownership.xml,derivative,2026-06-09,M,Deferred Stock Units,802,0,0.0,632.05,D,BERKERY ROSEMARY T,,true,false,false,,SEC EDGAR
TJX|0001193125-26-267650|derivative|2026-06-09|BENNETT ALAN M|A|Deferred Stock Units|636.87|0|D,2026-06-12 12:41:02+0000,TJX,TJX COMPANIES INC /DE/,0000109198,4,2026-06-11,2026-06-09,0001193125-26-267650,https://www.sec.gov/Archives/edgar/data/109198/000119312526267650/ownership.xml,derivative,2026-06-09,A,Deferred Stock Units,636.87,0,0.0,62054.43,D,BENNETT ALAN M,,true,false,false,,SEC EDGAR
TJX|0001193125-26-267650|derivative|2026-06-09|BENNETT ALAN M|A|Deferred Stock Units|653.77|0|D,2026-06-12 12:41:02+0000,TJX,TJX COMPANIES INC /DE/,0000109198,4,2026-06-11,2026-06-09,0001193125-26-267650,https://www.sec.gov/Archives/edgar/data/109198/000119312526267650/ownership.xml,derivative,2026-06-09,A,Deferred Stock Units,653.77,0,0.0,62708.2,D,BENNETT ALAN M,,true,false,false,,SEC EDGAR
TJX|0001193125-26-267654|derivative|2026-06-09|Alvarez Jose B|A|Deferred Stock Units|636.87|0|D,2026-06-12 12:41:02+0000,TJX,TJX COMPANIES INC /DE/,0000109198,4,2026-06-11,2026-06-09,0001193125-26-267654,https://www.sec.gov/Archives/edgar/data/109198/000119312526267654/ownership.xml,derivative,2026-06-09,A,Deferred Stock Units,636.87,0,0.0,7691.09,D,Alvarez Jose B,,true,false,false,,SEC EDGAR
TJX|0001193125-26-267654|derivative|2026-06-09|Alvarez Jose B|A|Deferred Stock Units|75.09|0|D,2026-06-12 12:41:02+0000,TJX,TJX COMPANIES INC /DE/,0000109198,4,2026-06-11,2026-06-09,0001193125-26-267654,https://www.sec.gov/Archives/edgar/data/109198/000119312526267654/ownership.xml,derivative,2026-06-09,A,Deferred Stock Units,75.09,0,0.0,7766.18,D,Alvarez Jose B,,true,false,false,,SEC EDGAR
STX|0001137789-26-000131|nonDerivative|2026-06-09|Teh Ban Seng|M|Ordinary Shares|599|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000131,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000131/wk-form4_1781209773.xml,nonDerivative,2026-06-09,M,Ordinary Shares,599,0,0.0,4290,D,Teh Ban Seng,"Officer, EVP & Chief Commercial Officer",0,1,0,EVP & Chief Commercial Officer,SEC EDGAR
STX|0001137789-26-000131|nonDerivative|2026-06-09|Teh Ban Seng|M|Ordinary Shares|663|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000131,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000131/wk-form4_1781209773.xml,nonDerivative,2026-06-09,M,Ordinary Shares,663,0,0.0,4953,D,Teh Ban Seng,"Officer, EVP & Chief Commercial Officer",0,1,0,EVP & Chief Commercial Officer,SEC EDGAR
STX|0001137789-26-000131|nonDerivative|2026-06-10|Teh Ban Seng|S|Ordinary Shares|663|821.86|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000131,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000131/wk-form4_1781209773.xml,nonDerivative,2026-06-10,S,Ordinary Shares,663,821.86,544893.18,4290,D,Teh Ban Seng,"Officer, EVP & Chief Commercial Officer",0,1,0,EVP & Chief Commercial Officer,SEC EDGAR
STX|0001137789-26-000131|derivative|2026-06-09|Teh Ban Seng|M|Restricted Share Unit|599|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000131,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000131/wk-form4_1781209773.xml,derivative,2026-06-09,M,Restricted Share Unit,599,0,0.0,600,D,Teh Ban Seng,"Officer, EVP & Chief Commercial Officer",0,1,0,EVP & Chief Commercial Officer,SEC EDGAR
STX|0001137789-26-000131|derivative|2026-06-09|Teh Ban Seng|M|Restricted Share Unit|663|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000131,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000131/wk-form4_1781209773.xml,derivative,2026-06-09,M,Restricted Share Unit,663,0,0.0,5969,D,Teh Ban Seng,"Officer, EVP & Chief Commercial Officer",0,1,0,EVP & Chief Commercial Officer,SEC EDGAR
STX|0001137789-26-000128|nonDerivative|2026-06-09|Romano Gianluca|M|Ordinary Shares|959|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000128,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000128/wk-form4_1781209749.xml,nonDerivative,2026-06-09,M,Ordinary Shares,959,0,0.0,41904,D,Romano Gianluca,"Officer, EVP & CFO",0,1,0,EVP & CFO,SEC EDGAR
STX|0001137789-26-000128|nonDerivative|2026-06-10|Romano Gianluca|S|Ordinary Shares|523.5|821.7308|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000128,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000128/wk-form4_1781209749.xml,nonDerivative,2026-06-10,S,Ordinary Shares,523.5,821.7308,430176.0738,41380.5,D,Romano Gianluca,"Officer, EVP & CFO",0,1,0,EVP & CFO,SEC EDGAR
STX|0001137789-26-000128|nonDerivative|2026-06-09|Romano Gianluca|M|Ordinary Shares|1515|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000128,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000128/wk-form4_1781209749.xml,nonDerivative,2026-06-09,M,Ordinary Shares,1515,0,0.0,42895.5,D,Romano Gianluca,"Officer, EVP & CFO",0,1,0,EVP & CFO,SEC EDGAR
STX|0001137789-26-000128|nonDerivative|2026-06-10|Romano Gianluca|S|Ordinary Shares|827|821.7706|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000128,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000128/wk-form4_1781209749.xml,nonDerivative,2026-06-10,S,Ordinary Shares,827,821.7706,679604.2862,42068.5,D,Romano Gianluca,"Officer, EVP & CFO",0,1,0,EVP & CFO,SEC EDGAR
STX|0001137789-26-000128|derivative|2026-06-09|Romano Gianluca|M|Restricted Share Unit|959|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000128,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000128/wk-form4_1781209749.xml,derivative,2026-06-09,M,Restricted Share Unit,959,0,0.0,959,D,Romano Gianluca,"Officer, EVP & CFO",0,1,0,EVP & CFO,SEC EDGAR
STX|0001137789-26-000128|derivative|2026-06-09|Romano Gianluca|M|Restricted Share Unit|1515|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000128,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000128/wk-form4_1781209749.xml,derivative,2026-06-09,M,Restricted Share Unit,1515,0,0.0,13643,D,Romano Gianluca,"Officer, EVP & CFO",0,1,0,EVP & CFO,SEC EDGAR
STX|0001137789-26-000130|nonDerivative|2026-06-09|Morris John Christopher|M|Ordinary Shares|499|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000130,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000130/wk-form4_1781209765.xml,nonDerivative,2026-06-09,M,Ordinary Shares,499,0,0.0,12453,D,Morris John Christopher,"Officer, EVP & CTO",0,1,0,EVP & CTO,SEC EDGAR
STX|0001137789-26-000130|nonDerivative|2026-06-10|Morris John Christopher|S|Ordinary Shares|254|821.6642|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000130,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000130/wk-form4_1781209765.xml,nonDerivative,2026-06-10,S,Ordinary Shares,254,821.6642,208702.7068,12199,D,Morris John Christopher,"Officer, EVP & CTO",0,1,0,EVP & CTO,SEC EDGAR
STX|0001137789-26-000130|nonDerivative|2026-06-09|Morris John Christopher|M|Ordinary Shares|631|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000130,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000130/wk-form4_1781209765.xml,nonDerivative,2026-06-09,M,Ordinary Shares,631,0,0.0,12830,D,Morris John Christopher,"Officer, EVP & CTO",0,1,0,EVP & CTO,SEC EDGAR
STX|0001137789-26-000130|nonDerivative|2026-06-10|Morris John Christopher|S|Ordinary Shares|319.75|821.6535|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000130,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000130/wk-form4_1781209765.xml,nonDerivative,2026-06-10,S,Ordinary Shares,319.75,821.6535,262723.706625,12510.25,D,Morris John Christopher,"Officer, EVP & CTO",0,1,0,EVP & CTO,SEC EDGAR
STX|0001137789-26-000130|derivative|2026-06-09|Morris John Christopher|M|Restricted Share Unit|499|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000130,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000130/wk-form4_1781209765.xml,derivative,2026-06-09,M,Restricted Share Unit,499,0,0.0,500,D,Morris John Christopher,"Officer, EVP & CTO",0,1,0,EVP & CTO,SEC EDGAR
STX|0001137789-26-000130|derivative|2026-06-09|Morris John Christopher|M|Restricted Share Unit|631|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000130,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000130/wk-form4_1781209765.xml,derivative,2026-06-09,M,Restricted Share Unit,631,0,0.0,5686,D,Morris John Christopher,"Officer, EVP & CTO",0,1,0,EVP & CTO,SEC EDGAR
STX|0001137789-26-000129|nonDerivative|2026-06-09|MOSLEY WILLIAM D|M|Ordinary Shares|2815|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000129,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000129/wk-form4_1781209757.xml,nonDerivative,2026-06-09,M,Ordinary Shares,2815,0,0.0,326406,D,MOSLEY WILLIAM D,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
STX|0001137789-26-000129|nonDerivative|2026-06-10|MOSLEY WILLIAM D|S|Ordinary Shares|1536.5|821.741|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000129,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000129/wk-form4_1781209757.xml,nonDerivative,2026-06-10,S,Ordinary Shares,1536.5,821.741,1262605.0465,324869.5,D,MOSLEY WILLIAM D,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
STX|0001137789-26-000129|nonDerivative|2026-06-09|MOSLEY WILLIAM D|M|Ordinary Shares|2415|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000129,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000129/wk-form4_1781209757.xml,nonDerivative,2026-06-09,M,Ordinary Shares,2415,0,0.0,327284.5,D,MOSLEY WILLIAM D,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
STX|0001137789-26-000129|nonDerivative|2026-06-10|MOSLEY WILLIAM D|S|Ordinary Shares|1318.25|821.7476|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000129,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000129/wk-form4_1781209757.xml,nonDerivative,2026-06-10,S,Ordinary Shares,1318.25,821.7476,1083268.7737,325966.25,D,MOSLEY WILLIAM D,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
STX|0001137789-26-000129|derivative|2026-06-09|MOSLEY WILLIAM D|M|Restricted Share Unit|2815|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000129,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000129/wk-form4_1781209757.xml,derivative,2026-06-09,M,Restricted Share Unit,2815,0,0.0,2815,D,MOSLEY WILLIAM D,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
STX|0001137789-26-000129|derivative|2026-06-09|MOSLEY WILLIAM D|M|Restricted Share Unit|2415|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000129,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000129/wk-form4_1781209757.xml,derivative,2026-06-09,M,Restricted Share Unit,2415,0,0.0,21743,D,MOSLEY WILLIAM D,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
STX|0001137789-26-000132|nonDerivative|2026-06-09|Chong Kian Fatt|M|Ordinary Shares|202|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000132,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000132/wk-form4_1781209781.xml,nonDerivative,2026-06-09,M,Ordinary Shares,202,0,0.0,1461,D,Chong Kian Fatt,"Officer, EVP Global Operations",0,1,0,EVP Global Operations,SEC EDGAR
STX|0001137789-26-000132|nonDerivative|2026-06-09|Chong Kian Fatt|M|Ordinary Shares|379|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000132,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000132/wk-form4_1781209781.xml,nonDerivative,2026-06-09,M,Ordinary Shares,379,0,0.0,1840,D,Chong Kian Fatt,"Officer, EVP Global Operations",0,1,0,EVP Global Operations,SEC EDGAR
STX|0001137789-26-000132|derivative|2026-06-09|Chong Kian Fatt|M|Restricted Share Unit|202|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000132,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000132/wk-form4_1781209781.xml,derivative,2026-06-09,M,Restricted Share Unit,202,0,0.0,202,D,Chong Kian Fatt,"Officer, EVP Global Operations",0,1,0,EVP Global Operations,SEC EDGAR
STX|0001137789-26-000132|derivative|2026-06-09|Chong Kian Fatt|M|Restricted Share Unit|379|0|D,2026-06-12 12:41:02+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-06-11,2026-06-09,0001137789-26-000132,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000132/wk-form4_1781209781.xml,derivative,2026-06-09,M,Restricted Share Unit,379,0,0.0,3412,D,Chong Kian Fatt,"Officer, EVP Global Operations",0,1,0,EVP Global Operations,SEC EDGAR
SNA|0000091440-26-000132|nonDerivative|2026-06-10|Miller Richard Thomas|S|Common Stock|427|389.55|D,2026-06-12 12:41:02+0000,SNA,Snap-on Inc,0000091440,4,2026-06-11,2026-06-10,0000091440-26-000132,https://www.sec.gov/Archives/edgar/data/91440/000009144026000132/form4.xml,nonDerivative,2026-06-10,S,Common Stock,427,389.55,166337.85,4527.2058,D,Miller Richard Thomas,"Officer, VP, Gen Counsel & Secretary",,1,,"VP, Gen Counsel & Secretary",SEC EDGAR
SNA|0000091440-26-000131|nonDerivative|2026-06-10|Arregui Jesus|M|Common Stock|7500|168.70|D,2026-06-12 12:41:02+0000,SNA,Snap-on Inc,0000091440,4,2026-06-11,2026-06-10,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/form4.xml,nonDerivative,2026-06-10,M,Common Stock,7500,168.70,1265250.0,11939.0665,D,Arregui Jesus,"Officer, Sr VP & President - Commercial",,1,,Sr VP & President - Commercial,SEC EDGAR
SNA|0000091440-26-000131|nonDerivative|2026-06-10|Arregui Jesus|D|Common Stock|3249|389.45|D,2026-06-12 12:41:02+0000,SNA,Snap-on Inc,0000091440,4,2026-06-11,2026-06-10,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/form4.xml,nonDerivative,2026-06-10,D,Common Stock,3249,389.45,1265323.05,8690.0665,D,Arregui Jesus,"Officer, Sr VP & President - Commercial",,1,,Sr VP & President - Commercial,SEC EDGAR
SNA|0000091440-26-000131|nonDerivative|2026-06-10|Arregui Jesus|S|Common Stock|573|382.8392|D,2026-06-12 12:41:02+0000,SNA,Snap-on Inc,0000091440,4,2026-06-11,2026-06-10,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/form4.xml,nonDerivative,2026-06-10,S,Common Stock,573,382.8392,219366.8616,8117.0665,D,Arregui Jesus,"Officer, Sr VP & President - Commercial",,1,,Sr VP & President - Commercial,SEC EDGAR
SNA|0000091440-26-000131|nonDerivative|2026-06-10|Arregui Jesus|S|Common Stock|2676|383.7179|D,2026-06-12 12:41:02+0000,SNA,Snap-on Inc,0000091440,4,2026-06-11,2026-06-10,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/form4.xml,nonDerivative,2026-06-10,S,Common Stock,2676,383.7179,1026829.1004,5441.0665,D,Arregui Jesus,"Officer, Sr VP & President - Commercial",,1,,Sr VP & President - Commercial,SEC EDGAR
SNA|0000091440-26-000131|nonDerivative|2026-06-10|Arregui Jesus|S|Common Stock|602|384.5549|D,2026-06-12 12:41:02+0000,SNA,Snap-on Inc,0000091440,4,2026-06-11,2026-06-10,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/form4.xml,nonDerivative,2026-06-10,S,Common Stock,602,384.5549,231502.04979999998,4839.0665,D,Arregui Jesus,"Officer, Sr VP & President - Commercial",,1,,Sr VP & President - Commercial,SEC EDGAR
SNA|0000091440-26-000131|nonDerivative|2026-06-10|Arregui Jesus|S|Common Stock|400|385.831|D,2026-06-12 12:41:02+0000,SNA,Snap-on Inc,0000091440,4,2026-06-11,2026-06-10,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/form4.xml,nonDerivative,2026-06-10,S,Common Stock,400,385.831,154332.4,4439.0665,D,Arregui Jesus,"Officer, Sr VP & President - Commercial",,1,,Sr VP & President - Commercial,SEC EDGAR
SNA|0000091440-26-000131|derivative|2026-06-10|Arregui Jesus|M|Stock Appreciation Rights|7500||D,2026-06-12 12:41:02+0000,SNA,Snap-on Inc,0000091440,4,2026-06-11,2026-06-10,0000091440-26-000131,https://www.sec.gov/Archives/edgar/data/91440/000009144026000131/form4.xml,derivative,2026-06-10,M,Stock Appreciation Rights,7500,,,0,D,Arregui Jesus,"Officer, Sr VP & President - Commercial",,1,,Sr VP & President - Commercial,SEC EDGAR
RSG|0001060391-26-000219|nonDerivative|2026-06-11|Volpe Sandra M|S|Common Stock|1800|211.28|I,2026-06-12 12:41:02+0000,RSG,"REPUBLIC SERVICES, INC.",0001060391,4,2026-06-11,2026-06-11,0001060391-26-000219,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000219/wk-form4_1781225545.xml,nonDerivative,2026-06-11,S,Common Stock,1800,211.28,380304.0,58,I,Volpe Sandra M,Director,1,0,0,,SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|294|193.8062|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,294,193.8062,56979.0228,27890,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|750|194.6516|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,750,194.6516,145988.7,27140,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|343|195.4826|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,343,195.4826,67050.5318,26797,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|48|196.425|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,48,196.425,9428.400000000001,26749,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|120|197.7785|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,120,197.7785,23733.420000000002,26629,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|102|198.5383|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,102,198.5383,20250.9066,26527,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|177|199.7067|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,177,199.7067,35348.085900000005,26350,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|180|200.5393|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,180,200.5393,36097.074,26170,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|108|201.6944|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,108,201.6944,21782.9952,26062,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|215|202.7471|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,215,202.7471,43590.6265,25847,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
QCOM|0000804328-26-000071|nonDerivative|2026-06-11|Palkhiwala Akash J.|S|Common Stock|163|203.2518|D,2026-06-12 12:41:02+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-06-11,2026-06-11,0000804328-26-000071,https://www.sec.gov/Archives/edgar/data/804328/000080432826000071/edgardoc.xml,nonDerivative,2026-06-11,S,Common Stock,163,203.2518,33130.0434,25684,D,Palkhiwala Akash J.,"Officer, EVP, CFO & COO",0,1,0,"EVP, CFO & COO",SEC EDGAR
MU|0001798757-26-000006|nonDerivative|2026-06-09|Bjorlin Alexis|A|Common Stock|63.00|0.00|D,2026-06-12 12:41:02+0000,MU,MICRON TECHNOLOGY INC,0000723125,4,2026-06-11,2026-06-09,0001798757-26-000006,https://www.sec.gov/Archives/edgar/data/723125/000179875726000006/primarydocument.xml,nonDerivative,2026-06-09,A,Common Stock,63.00,0.00,0.0,63.00,D,Bjorlin Alexis,,true,false,false,,SEC EDGAR
